user_id,tenure_days,subscription_tier,avg_daily_minutes_last_7d,avg_daily_minutes_last_30d,sessions_last_7d,sessions_last_30d,avg_completion_rate,unique_genres_watched_30d,days_since_last_session,binge_sessions_last_30d,peak_hour_viewing_pct,original_content_pct,recommendation_click_rate,fatigue_label
U001495,166,Standard,111.2,112.6,9,37,0.731,3,4,5,82.5,42.0,0.259,0
U007696,204,Standard,120.6,105.0,7,28,0.336,6,0,2,84.2,56.9,0.033,0
U007094,24,Standard,118.1,168.7,8,33,0.509,9,0,2,83.1,73.0,0.118,0
U001409,158,Standard,0.0,5.0,3,12,0.05,1,1,0,37.4,39.4,0.02,1
U006691,281,Standard,0.2,5.0,4,15,0.622,3,1,4,78.4,28.4,0.26,0
U003401,12,Premium,89.9,69.0,3,12,0.322,4,2,0,71.3,7.5,0.02,0
U000109,46,Standard,2.3,5.0,2,8,0.172,3,7,0,83.9,44.3,0.065,1
U005636,10,Basic,101.8,51.3,6,25,0.376,5,0,2,80.2,36.9,0.178,0
U008482,51,Premium,69.2,59.0,3,11,0.338,4,1,1,94.3,41.6,0.022,1
U006604,296,Premium,13.3,14.4,2,7,0.292,6,1,1,90.0,25.8,0.05,0
U001091,514,Premium,79.2,72.4,7,29,0.638,3,0,0,65.9,43.9,0.283,0
U005560,183,Premium,94.0,71.8,5,20,0.263,1,10,1,86.4,50.0,0.155,0
U009412,200,Basic,104.1,116.5,5,20,0.295,4,2,3,49.5,54.6,0.23,0
U008143,186,Standard,2.9,5.0,1,3,0.454,1,6,0,85.1,58.7,0.282,1
U008664,124,Standard,66.8,68.9,10,38,0.488,5,2,1,78.4,43.7,0.352,0
U006596,57,Basic,54.7,61.7,7,28,0.168,8,2,2,69.3,62.1,0.285,0
U000624,119,Premium,118.2,127.6,6,26,0.677,4,4,1,82.0,52.7,0.21,1
U006871,125,Standard,11.2,13.0,2,8,0.238,2,7,0,41.7,55.0,0.042,1
U004814,129,Basic,0.0,5.0,3,11,0.13,3,0,0,72.9,52.4,0.207,1
U006553,158,Basic,0.0,5.0,2,7,0.456,4,6,1,77.4,32.3,0.195,1
U007530,54,Standard,78.4,25.9,2,8,0.247,3,0,2,82.0,62.8,0.02,0
U005796,285,Basic,149.8,133.8,9,39,0.776,6,2,4,82.0,34.1,0.25,0
U007437,42,Standard,65.1,61.2,5,22,0.326,6,0,4,49.3,48.0,0.102,1
U004218,124,Basic,52.1,76.4,5,19,0.253,5,10,3,79.5,75.3,0.32,1
U005941,95,Standard,12.5,10.0,2,8,0.184,2,0,1,73.4,50.5,0.198,0
U008501,99,Standard,0.0,5.0,2,8,0.322,5,7,1,65.6,20.6,0.125,1
U006429,56,Standard,119.7,141.9,8,31,0.54,9,0,4,55.5,47.5,0.188,0
U006827,39,Standard,31.9,20.6,5,21,0.745,4,0,3,57.8,72.3,0.431,0
U004131,57,Basic,112.0,132.1,3,12,0.349,3,2,2,73.6,31.2,0.131,0
U007802,23,Premium,0.0,5.0,5,19,0.264,3,0,2,86.5,24.7,0.149,1
U007754,99,Standard,51.3,57.9,1,4,0.067,3,0,0,95.0,21.3,0.127,0
U004722,10,Basic,75.6,78.6,5,21,0.408,1,2,1,78.2,41.2,0.327,0
U001651,7,Standard,98.5,127.7,7,28,0.662,5,0,2,84.3,64.9,0.219,0
U004141,75,Standard,54.3,72.4,3,12,0.209,4,0,0,68.0,86.9,0.02,1
U001618,195,Basic,74.0,64.9,5,21,0.293,6,0,2,72.1,41.9,0.139,0
U002030,191,Standard,54.4,52.7,4,15,0.17,2,0,0,49.4,12.7,0.049,0
U008518,462,Standard,45.4,49.1,3,13,0.612,1,0,1,56.3,64.6,0.243,0
U004576,67,Standard,69.9,49.6,11,43,0.321,9,2,2,95.0,61.1,0.237,0
U003993,251,Basic,21.9,23.7,6,25,0.555,1,3,0,73.8,74.8,0.208,0
U007377,134,Standard,154.4,159.0,7,28,0.438,4,3,2,80.5,70.5,0.346,0
U006150,526,Premium,51.1,35.3,3,11,0.425,5,0,0,89.2,70.2,0.186,0
U004909,243,Basic,0.0,5.0,3,13,0.176,5,4,0,73.6,37.7,0.02,1
U005027,53,Standard,19.8,21.0,6,26,0.487,2,2,1,91.4,27.6,0.294,0
U008261,16,Standard,87.6,86.4,9,34,0.43,6,1,2,95.0,7.6,0.223,0
U004732,12,Basic,69.4,62.0,2,8,0.505,4,4,0,80.3,18.9,0.352,0
U007549,318,Premium,57.1,69.0,6,25,0.594,4,4,1,73.0,17.0,0.292,1
U008135,205,Standard,30.3,46.3,4,16,0.351,2,1,2,89.6,26.6,0.125,0
U001607,12,Standard,43.8,32.7,2,7,0.274,2,3,0,86.9,39.2,0.021,1
U004774,307,Standard,98.5,81.2,6,25,0.306,8,1,0,80.7,20.6,0.111,1
U008110,264,Basic,43.0,19.9,6,24,0.389,6,2,2,80.5,49.9,0.248,0
U006952,115,Basic,89.8,81.4,6,25,0.618,9,0,2,92.9,62.1,0.44,0
U006005,30,Premium,113.1,97.2,9,36,0.505,4,0,1,82.0,86.5,0.374,0
U007729,488,Standard,102.0,76.0,8,31,0.406,3,2,0,87.3,46.8,0.185,1
U003542,298,Premium,146.3,135.7,8,34,0.831,3,0,1,84.4,26.1,0.668,0
U000389,249,Premium,110.4,136.3,6,26,0.426,6,0,1,85.0,45.8,0.271,0
U001795,7,Standard,30.9,32.5,5,21,0.227,3,1,0,70.9,42.9,0.356,0
U008732,244,Premium,27.6,18.8,5,19,0.444,1,0,1,65.5,34.5,0.267,0
U004920,74,Standard,21.6,25.9,0,0,0.05,3,1,0,66.6,63.7,0.066,1
U005538,377,Standard,31.7,48.1,10,38,0.543,7,0,3,78.7,55.5,0.393,0
U003873,30,Standard,31.6,29.6,7,28,0.085,4,0,0,80.9,42.9,0.02,1
U008869,188,Basic,36.0,33.2,5,19,0.17,1,4,0,59.4,41.1,0.213,1
U002255,380,Standard,164.4,189.7,10,43,0.381,4,2,2,60.9,28.7,0.138,0
U003413,7,Basic,72.1,64.0,8,34,0.515,5,7,3,81.3,62.6,0.273,0
U005460,556,Standard,75.5,73.4,8,35,0.207,4,1,2,78.5,49.8,0.192,1
U004956,248,Standard,64.4,95.3,8,31,0.543,4,0,5,73.5,39.2,0.359,0
U007397,31,Standard,168.6,140.3,7,27,0.382,8,1,3,30.5,22.8,0.544,0
U005415,9,Standard,90.9,83.0,4,15,0.484,2,0,2,88.4,30.1,0.189,0
U007400,51,Premium,84.3,60.2,7,28,0.464,7,5,3,78.2,56.6,0.331,1
U007415,119,Basic,0.0,5.0,9,35,0.502,3,7,0,66.1,17.1,0.18,1
U009101,154,Premium,68.7,71.6,4,16,0.439,4,2,0,80.9,38.0,0.26,1
U004852,86,Standard,0.0,5.0,4,15,0.207,4,6,0,91.9,21.3,0.037,1
U002026,54,Basic,138.7,136.8,6,26,0.39,6,3,1,71.3,24.6,0.358,0
U002616,19,Standard,0.0,5.0,3,12,0.05,1,0,1,56.3,8.1,0.02,1
U007389,60,Standard,34.4,19.8,5,19,0.233,4,1,3,56.8,84.5,0.265,0
U002927,295,Standard,54.8,36.8,5,20,0.595,1,0,0,94.6,44.5,0.275,0
U001122,560,Basic,22.6,17.9,6,23,0.598,8,0,1,82.3,53.2,0.259,1
U002911,47,Standard,105.4,72.8,12,46,0.614,5,1,5,50.0,39.6,0.318,0
U008147,65,Standard,143.4,171.0,5,22,0.254,5,1,3,48.8,33.6,0.355,0
U007384,148,Standard,161.2,180.2,8,30,0.77,10,2,5,29.4,54.9,0.604,0
U003483,58,Standard,16.4,18.9,2,8,0.098,3,1,0,66.1,83.2,0.181,0
U000796,370,Standard,65.1,68.0,4,16,0.378,3,0,1,87.3,57.6,0.104,0
U001576,18,Basic,35.6,30.5,9,34,0.505,7,1,1,59.5,77.0,0.476,0
U006177,148,Standard,43.5,26.8,1,4,0.207,2,3,1,77.7,15.3,0.047,1
U006267,717,Premium,62.0,48.2,5,19,0.492,3,8,2,35.8,33.5,0.253,0
U002459,120,Standard,77.4,75.6,10,42,0.55,5,0,1,95.0,40.0,0.257,0
U003313,222,Basic,7.2,9.5,11,41,0.184,2,3,4,67.3,44.2,0.122,1
U001254,24,Premium,104.6,122.6,4,17,0.507,4,4,2,80.5,56.2,0.3,0
U006835,422,Standard,0.0,5.0,2,8,0.067,3,0,1,73.1,45.8,0.135,1
U008795,103,Basic,16.5,12.2,3,12,0.256,3,5,0,77.2,44.9,0.117,0
U003838,22,Premium,141.3,127.4,10,43,0.515,5,0,2,78.1,51.5,0.319,0
U004399,33,Standard,94.1,105.9,7,31,0.746,6,2,3,70.3,61.7,0.289,0
U003596,186,Standard,70.8,74.7,2,8,0.305,4,6,1,54.3,12.9,0.118,1
U006622,93,Premium,39.2,38.5,3,13,0.544,4,0,1,50.2,41.9,0.093,0
U008383,195,Premium,57.9,39.8,3,12,0.464,5,1,1,87.9,87.7,0.224,0
U002125,745,Standard,41.1,52.3,6,25,0.198,8,1,0,56.3,58.3,0.163,0
U003239,172,Premium,71.6,88.9,5,19,0.409,3,4,3,66.3,42.0,0.267,1
U005404,51,Basic,0.0,5.0,4,15,0.374,1,1,2,86.0,53.0,0.223,0
U005999,119,Standard,28.4,20.7,3,12,0.197,1,0,1,68.0,77.9,0.02,0
U005939,49,Basic,47.7,53.9,5,21,0.278,4,1,1,69.9,70.3,0.079,1
U002046,230,Basic,66.0,83.6,9,38,0.24,1,2,1,62.8,7.1,0.268,1
U001579,168,Standard,20.7,18.0,2,7,0.207,6,2,1,75.7,46.9,0.126,0
U000015,36,Standard,33.9,23.0,2,8,0.501,4,1,1,65.2,45.2,0.249,0
U002674,39,Basic,1.3,5.0,7,27,0.252,7,1,3,79.8,27.1,0.191,1
U007017,49,Standard,6.2,5.0,7,29,0.768,5,1,2,55.2,70.6,0.26,0
U008721,67,Premium,28.9,25.1,2,8,0.076,3,5,4,80.2,48.3,0.121,1
U008850,8,Standard,71.5,43.1,6,23,0.895,4,0,5,95.0,61.3,0.295,0
U004813,7,Standard,8.5,8.6,5,21,0.16,2,0,0,79.8,31.5,0.23,0
U001085,521,Standard,66.7,86.9,4,17,0.407,2,3,1,48.5,21.7,0.352,0
U004984,328,Standard,66.4,71.0,5,20,0.222,3,0,0,92.0,44.6,0.304,0
U007156,311,Standard,25.6,29.6,5,20,0.655,5,4,2,77.7,17.2,0.029,0
U002885,12,Basic,78.7,106.0,8,32,0.427,2,2,1,68.2,55.3,0.342,0
U000334,22,Standard,67.7,102.0,7,30,0.522,6,0,2,83.6,42.3,0.314,0
U007205,489,Basic,27.6,32.4,3,11,0.309,1,1,0,62.1,28.4,0.078,0
U004368,104,Standard,85.9,122.4,4,15,0.075,3,0,1,70.0,62.4,0.02,0
U003080,521,Premium,0.0,5.0,2,8,0.064,4,7,0,37.2,54.5,0.02,1
U007204,21,Standard,23.2,13.0,3,12,0.094,3,2,1,62.6,76.9,0.278,0
U009910,7,Standard,77.7,77.3,5,19,0.543,1,2,0,79.5,56.3,0.2,0
U008865,7,Standard,33.7,32.7,3,13,0.488,1,1,0,40.1,69.7,0.043,1
U000264,131,Premium,107.4,88.2,5,21,0.617,3,2,0,88.1,46.8,0.122,1
U004338,418,Premium,18.4,23.7,8,34,0.343,5,0,3,62.7,67.7,0.259,0
U008896,27,Standard,31.8,33.0,3,12,0.174,4,1,1,77.2,30.4,0.133,0
U008448,352,Standard,39.2,35.2,3,11,0.457,4,0,1,48.8,15.0,0.442,0
U005904,84,Basic,18.8,23.0,2,8,0.498,3,0,1,73.4,35.8,0.024,0
U001499,85,Basic,55.4,64.1,5,19,0.378,3,1,2,74.1,77.7,0.358,1
U004191,252,Standard,93.0,113.6,4,17,0.322,3,1,2,80.5,13.7,0.135,0
U007486,204,Standard,79.1,56.0,10,38,0.161,2,0,3,61.4,50.5,0.211,0
U009644,25,Standard,141.7,195.5,7,28,0.313,5,1,5,84.8,51.7,0.326,0
U008311,116,Standard,105.7,114.8,5,21,0.74,4,4,5,48.4,44.4,0.35,0
U007591,38,Basic,50.4,69.3,4,16,0.27,2,3,1,77.2,45.2,0.176,1
U000501,215,Basic,39.5,35.5,5,21,0.441,4,0,1,72.2,61.7,0.277,0
U009156,24,Basic,38.6,50.2,9,38,0.555,5,2,0,74.7,23.2,0.244,0
U009415,113,Standard,44.4,19.7,8,32,0.335,7,0,1,92.6,56.0,0.105,0
U003096,200,Premium,44.3,36.8,6,23,0.287,5,1,0,82.8,50.7,0.329,0
U004632,67,Standard,65.3,69.2,4,17,0.116,2,0,2,94.8,42.3,0.186,0
U000368,424,Standard,95.0,114.6,5,21,0.476,2,1,1,55.4,9.7,0.411,0
U004059,397,Standard,44.2,74.8,5,19,0.691,5,2,1,82.3,76.7,0.327,0
U008175,182,Premium,12.3,10.8,0,0,0.204,4,1,1,93.1,21.1,0.148,0
U004631,23,Premium,22.5,18.6,4,15,0.309,3,4,0,62.1,58.0,0.067,0
U006071,536,Basic,33.2,50.4,8,32,0.465,8,0,2,68.8,46.5,0.295,0
U002665,168,Standard,54.1,52.1,5,20,0.308,2,6,1,54.1,13.7,0.02,1
U001027,356,Basic,53.2,66.2,3,12,0.615,4,7,0,87.6,36.5,0.186,1
U005909,44,Basic,133.8,130.7,10,43,0.355,6,1,2,84.2,44.7,0.231,0
U005051,39,Premium,108.1,120.3,7,30,0.526,5,0,3,56.6,79.8,0.591,0
U006329,113,Standard,9.3,7.2,2,8,0.241,2,1,0,78.6,38.2,0.037,0
U009734,274,Standard,35.3,26.9,4,17,0.542,6,3,2,71.1,64.2,0.267,0
U001692,125,Standard,43.7,59.0,5,19,0.375,1,1,0,71.5,83.7,0.032,0
U000674,133,Basic,62.6,44.3,5,20,0.563,4,0,2,57.4,54.1,0.154,0
U005573,310,Premium,55.3,68.7,3,12,0.322,3,1,0,85.4,44.1,0.109,0
U005767,52,Standard,0.0,5.0,2,8,0.252,1,0,0,49.5,42.0,0.02,1
U005157,36,Basic,7.1,8.3,4,15,0.43,3,0,1,58.8,31.6,0.059,1
U000734,133,Standard,46.9,43.3,5,21,0.114,4,0,3,52.2,24.0,0.174,1
U003527,650,Premium,104.7,115.1,5,21,0.589,8,1,3,62.4,31.5,0.251,0
U000569,422,Premium,63.0,67.6,4,16,0.42,3,1,5,60.0,48.0,0.042,0
U009188,7,Standard,12.2,12.1,2,7,0.082,1,1,0,84.5,46.4,0.028,0
U002923,305,Standard,1.6,5.0,4,17,0.378,4,1,7,63.5,80.9,0.263,0
U007912,95,Basic,75.6,92.2,3,12,0.396,7,2,1,54.9,25.8,0.127,0
U001559,329,Basic,39.1,38.4,4,17,0.206,1,5,2,88.7,17.2,0.02,1
U000102,182,Standard,13.7,18.4,5,22,0.193,5,1,2,82.7,11.0,0.02,1
U003008,7,Premium,44.2,62.3,7,29,0.7,4,2,0,60.6,43.7,0.284,0
U007202,26,Standard,96.2,109.0,8,35,0.601,5,0,3,44.0,12.3,0.029,0
U000304,182,Premium,0.0,5.0,2,8,0.251,3,0,0,29.6,46.6,0.245,1
U000077,265,Basic,1.1,5.0,4,15,0.29,3,1,0,55.1,72.9,0.226,1
U006755,7,Standard,158.9,201.3,8,31,0.733,7,1,7,89.5,57.2,0.443,0
U008630,208,Standard,49.8,43.6,6,26,0.32,4,0,3,81.3,39.0,0.249,0
U001209,57,Basic,78.8,97.1,4,15,0.55,4,0,1,79.4,8.6,0.242,1
U007743,239,Standard,94.6,118.8,4,15,0.321,5,2,1,80.4,78.0,0.25,1
U008215,85,Standard,0.0,5.0,6,23,0.216,4,2,1,79.1,46.9,0.097,1
U008945,65,Standard,79.3,87.2,9,34,0.341,2,9,3,56.4,37.5,0.324,0
U008414,108,Premium,35.4,26.4,5,20,0.339,4,1,1,77.1,25.0,0.109,0
U001776,68,Standard,19.9,12.8,4,15,0.452,3,2,0,53.2,48.1,0.099,0
U003474,216,Standard,144.3,205.0,7,29,0.402,8,6,2,80.6,48.4,0.378,0
U000484,177,Basic,0.0,5.0,5,21,0.472,5,0,2,86.7,66.2,0.257,0
U002190,196,Standard,88.7,94.3,5,21,0.593,4,1,2,90.6,11.9,0.185,0
U000347,181,Standard,14.6,10.4,3,13,0.325,3,9,0,75.8,33.6,0.377,0
U005482,62,Basic,74.0,103.4,5,20,0.538,7,1,2,83.2,62.2,0.067,0
U008362,25,Standard,38.2,31.1,7,30,0.159,4,0,2,92.4,44.8,0.095,0
U001473,379,Premium,12.2,12.0,4,17,0.39,7,0,2,46.2,58.8,0.204,0
U005101,107,Standard,71.1,65.1,8,31,0.381,6,1,1,89.8,52.3,0.344,0
U006766,425,Basic,94.1,69.8,6,26,0.537,4,0,1,75.6,31.1,0.356,0
U008707,245,Standard,88.9,77.4,7,31,0.25,8,2,3,63.1,90.0,0.279,0
U004930,452,Standard,96.6,132.2,10,38,0.48,5,0,3,88.6,52.2,0.307,0
U006330,9,Premium,82.3,86.2,8,30,0.505,6,3,3,86.2,48.0,0.482,0
U002610,11,Premium,75.9,91.9,6,25,0.495,4,1,2,91.7,49.6,0.169,0
U000004,164,Standard,22.3,27.5,5,19,0.231,4,1,3,72.1,25.7,0.24,0
U002214,592,Premium,0.0,5.0,4,17,0.117,2,2,0,65.3,67.5,0.09,0
U004828,33,Standard,92.8,115.9,5,21,0.39,3,8,3,78.3,56.0,0.12,1
U000857,7,Standard,27.0,17.2,5,20,0.548,1,4,0,68.1,63.9,0.229,1
U006978,316,Premium,53.4,67.8,4,17,0.18,7,4,0,81.5,19.2,0.12,0
U005886,119,Basic,61.2,56.9,3,13,0.35,3,0,0,85.6,63.1,0.02,1
U000625,173,Premium,43.0,32.4,3,12,0.095,1,1,0,64.4,60.1,0.25,0
U000291,7,Standard,25.9,26.4,1,4,0.21,1,2,0,78.3,27.6,0.193,1
U002019,7,Basic,0.0,5.0,2,8,0.136,3,0,0,89.1,59.1,0.02,1
U000669,37,Standard,46.6,58.0,6,22,0.209,5,1,0,79.9,48.7,0.164,0
U008922,7,Basic,0.0,5.0,3,12,0.278,3,0,1,55.4,64.4,0.046,1
U008265,305,Standard,29.3,36.9,3,12,0.406,2,1,0,78.6,34.4,0.332,0
U009697,47,Standard,0.0,5.0,4,16,0.208,1,0,1,57.6,39.4,0.127,1
U001632,76,Premium,111.9,97.0,8,31,0.363,1,4,2,69.5,24.7,0.258,0
U005171,99,Basic,87.5,30.3,10,42,0.44,5,0,7,68.3,62.7,0.327,0
U007206,36,Standard,64.2,88.6,7,27,0.483,5,4,3,76.4,77.9,0.368,0
U002523,64,Standard,47.2,36.9,8,33,0.322,3,2,3,69.1,33.2,0.29,0
U002216,65,Standard,73.3,84.1,6,26,0.356,5,3,2,88.6,45.4,0.173,1
U006969,194,Standard,0.0,5.0,4,15,0.444,3,3,2,59.8,31.3,0.212,1
U006497,83,Standard,15.5,16.5,1,4,0.117,3,3,0,95.0,18.4,0.02,0
U006214,77,Standard,104.3,67.3,9,35,0.459,9,1,2,43.1,48.7,0.535,0
U007033,158,Standard,4.5,5.0,4,16,0.334,3,0,0,53.3,79.9,0.158,0
U007421,39,Premium,95.7,104.6,7,28,0.437,4,0,6,77.6,36.7,0.378,0
U001108,255,Standard,64.3,82.7,6,23,0.11,8,3,2,90.4,21.8,0.23,1
U000451,270,Standard,78.3,96.7,3,12,0.454,4,0,1,77.2,58.0,0.358,0
U006290,108,Basic,78.2,76.3,7,28,0.41,7,0,1,66.6,28.7,0.288,0
U009967,226,Standard,139.6,177.7,6,23,0.534,4,0,1,52.4,65.6,0.282,1
U000136,70,Basic,106.6,65.2,8,32,0.599,2,0,3,79.1,51.6,0.458,0
U001786,405,Premium,2.5,5.0,10,39,0.269,4,1,0,55.1,25.2,0.035,1
U003405,248,Basic,63.5,111.1,8,32,0.631,8,0,0,44.4,60.8,0.271,0
U002907,650,Standard,23.9,25.5,2,7,0.332,4,0,2,79.7,52.0,0.121,0
U008305,7,Standard,133.9,166.0,10,42,0.387,3,0,1,62.5,77.0,0.351,1
U007493,73,Premium,135.8,167.3,9,38,0.571,6,0,8,88.4,50.8,0.412,0
U006101,78,Standard,44.9,38.0,4,17,0.386,1,6,2,77.5,24.4,0.255,1
U004505,123,Basic,0.0,5.0,4,15,0.203,3,2,1,63.0,8.4,0.02,1
U005054,15,Premium,21.2,34.9,2,8,0.242,1,2,1,26.6,52.5,0.093,1
U005206,85,Standard,12.4,14.9,6,26,0.557,4,5,2,47.5,71.0,0.372,1
U004081,212,Basic,141.5,163.3,6,23,0.239,3,0,1,91.4,19.8,0.077,0
U006919,171,Premium,37.1,45.6,3,13,0.293,1,2,1,47.7,40.1,0.119,0
U006803,44,Premium,58.8,75.6,3,11,0.555,2,2,3,48.6,40.5,0.041,0
U005207,291,Standard,0.0,5.0,3,12,0.565,2,1,0,63.4,30.2,0.269,0
U000533,1025,Premium,134.5,55.9,13,55,0.609,7,0,3,71.3,69.4,0.331,1
U004831,286,Standard,127.5,134.2,9,38,0.527,10,0,3,57.7,33.1,0.395,0
U004039,193,Standard,28.4,36.1,1,4,0.142,1,0,0,82.7,32.4,0.052,0
U004085,44,Basic,74.0,94.1,6,23,0.563,4,0,2,76.3,55.0,0.179,0
U003205,203,Standard,36.9,38.0,7,29,0.603,5,1,2,39.3,35.9,0.311,0
U007111,229,Standard,120.3,102.6,10,41,0.714,6,1,5,84.8,10.2,0.418,0
U000331,79,Standard,51.4,65.8,6,25,0.675,6,1,2,86.7,54.5,0.308,0
U004958,181,Premium,111.0,106.1,8,30,0.618,2,2,4,84.4,62.8,0.384,0
U003034,19,Basic,97.3,90.6,6,26,0.299,2,1,0,53.0,43.6,0.33,0
U007685,17,Standard,108.5,85.3,7,28,0.556,4,1,0,84.4,16.5,0.388,1
U001598,14,Basic,49.0,57.0,5,20,0.417,3,0,2,22.0,47.3,0.39,0
U009920,102,Premium,77.8,89.7,7,31,0.696,8,0,3,69.5,48.3,0.126,0
U003598,144,Basic,43.1,35.8,4,15,0.123,4,1,0,78.4,69.3,0.02,1
U009039,239,Premium,32.2,39.6,3,13,0.445,4,0,0,89.7,67.1,0.105,1
U008002,209,Standard,49.5,54.6,4,16,0.192,3,1,0,83.8,76.7,0.164,0
U000591,26,Standard,34.7,46.6,3,11,0.374,2,6,0,75.4,72.0,0.231,1
U000648,204,Premium,62.2,44.7,7,31,0.538,3,6,0,61.0,38.3,0.105,0
U009103,70,Standard,0.0,5.0,5,20,0.295,4,0,1,89.4,59.6,0.084,1
U008016,266,Premium,10.6,10.7,8,32,0.355,2,0,0,88.0,53.1,0.077,1
U003772,418,Premium,19.3,10.4,2,7,0.31,1,0,0,69.6,36.1,0.02,0
U009040,42,Basic,43.1,44.3,3,13,0.68,4,4,0,75.0,13.3,0.202,1
U005083,327,Standard,0.0,5.0,3,11,0.214,3,4,2,74.6,32.0,0.02,1
U007883,143,Standard,142.0,133.5,5,19,0.632,5,3,2,37.6,40.4,0.189,0
U009363,97,Standard,37.9,30.6,5,21,0.339,5,0,3,57.1,23.8,0.184,0
U004211,20,Basic,0.0,5.0,2,8,0.302,1,1,0,62.9,43.8,0.038,1
U008835,517,Standard,108.5,109.7,10,44,0.547,3,0,4,59.7,10.1,0.48,0
U008700,153,Standard,93.1,136.6,4,16,0.444,5,1,3,61.2,57.3,0.21,0
U001796,15,Premium,178.6,151.7,8,31,0.309,9,0,3,54.6,23.1,0.259,0
U002587,13,Basic,58.8,67.6,8,35,0.577,3,3,3,63.8,31.3,0.02,0
U008356,68,Standard,63.9,70.2,3,13,0.124,1,2,1,92.1,12.0,0.047,1
U002317,57,Standard,41.8,53.8,5,21,0.288,3,0,1,71.2,43.4,0.214,0
U004186,180,Standard,44.3,33.4,3,12,0.368,1,0,0,68.2,56.9,0.02,0
U008828,71,Premium,48.7,60.4,2,7,0.441,4,0,0,71.8,28.7,0.222,0
U007073,175,Standard,79.6,56.7,2,8,0.157,5,0,1,86.5,25.4,0.26,0
U005235,126,Basic,36.8,32.0,4,16,0.399,3,1,0,81.5,42.1,0.141,0
U008744,9,Premium,0.0,5.0,5,19,0.243,3,0,0,68.6,27.9,0.277,1
U008671,529,Standard,11.0,10.7,3,12,0.3,5,6,1,90.6,60.5,0.206,1
U004769,220,Basic,156.3,160.9,12,46,0.774,7,0,3,63.4,24.7,0.449,0
U009973,566,Standard,43.5,40.0,2,8,0.197,4,2,1,63.1,41.7,0.02,1
U007145,488,Premium,42.8,53.9,7,27,0.54,2,3,4,80.0,35.9,0.181,0
U002914,613,Basic,0.0,5.0,2,8,0.121,1,8,0,85.7,73.8,0.02,1
U009872,130,Basic,132.4,159.6,7,28,0.275,5,1,2,68.9,64.3,0.187,0
U009894,228,Basic,28.2,28.1,3,13,0.211,1,3,2,70.9,65.8,0.085,1
U002076,368,Premium,2.5,5.0,0,0,0.169,1,2,1,85.6,79.9,0.253,1
U004303,253,Basic,19.0,13.2,5,21,0.228,5,2,0,59.4,36.6,0.278,0
U005823,221,Standard,70.4,59.8,9,35,0.516,4,1,3,75.2,73.5,0.286,0
U002150,317,Basic,37.9,43.5,6,25,0.093,5,0,1,86.8,84.2,0.02,0
U000145,60,Standard,52.4,49.2,3,12,0.309,4,5,4,91.9,39.8,0.072,1
U004964,248,Basic,32.1,38.7,4,17,0.3,3,1,0,70.0,30.8,0.268,0
U008160,275,Standard,48.4,37.1,4,17,0.19,3,1,0,71.9,56.0,0.028,0
U009031,77,Premium,0.0,5.0,3,12,0.238,3,8,1,60.0,33.2,0.113,1
U004776,316,Standard,71.9,54.8,6,26,0.256,6,2,2,89.6,62.4,0.16,1
U008934,198,Standard,59.4,62.8,4,17,0.325,3,1,3,86.1,61.7,0.12,0
U007750,195,Standard,209.8,260.9,8,31,0.429,4,0,4,81.1,35.4,0.481,0
U009829,265,Premium,33.9,24.3,4,16,0.595,2,3,0,69.6,53.2,0.255,0
U009215,7,Standard,57.6,46.7,6,25,0.161,3,0,1,45.3,20.0,0.065,1
U006061,93,Standard,17.6,12.6,5,21,0.285,2,3,0,45.5,43.8,0.234,0
U009476,303,Basic,13.3,12.7,0,0,0.456,4,1,0,93.0,51.2,0.202,0
U006410,508,Premium,43.0,43.2,4,16,0.326,5,2,0,60.8,8.9,0.137,0
U003318,7,Standard,79.8,83.0,7,29,0.428,3,0,4,71.6,74.5,0.237,1
U007465,84,Standard,88.9,105.3,6,26,0.429,4,1,1,62.9,20.5,0.299,0
U003062,17,Basic,132.2,215.0,7,29,0.53,1,1,5,45.5,35.7,0.282,0
U001356,372,Basic,151.9,149.8,8,32,0.718,3,0,2,77.6,58.7,0.43,0
U004515,143,Standard,70.6,89.7,3,12,0.233,1,2,0,87.6,50.5,0.02,1
U005506,36,Premium,85.0,101.8,4,15,0.124,1,0,0,43.2,64.0,0.13,1
U005251,87,Basic,68.8,77.2,8,33,0.248,9,1,1,86.9,81.3,0.269,0
U004512,114,Standard,0.0,5.0,3,11,0.129,2,1,3,74.9,90.0,0.193,0
U001731,65,Standard,52.2,56.7,4,17,0.334,1,6,3,47.1,67.7,0.282,1
U001759,20,Premium,7.1,8.1,6,26,0.434,2,3,1,72.4,89.5,0.072,0
U006651,16,Basic,25.5,20.8,4,17,0.382,1,6,0,82.3,16.0,0.055,1
U006647,411,Premium,18.8,11.7,5,21,0.694,5,2,0,84.7,37.0,0.374,0
U009861,340,Standard,174.9,122.8,9,39,0.696,6,1,4,90.5,79.1,0.351,0
U004140,146,Standard,46.3,66.5,2,8,0.104,7,4,2,56.5,16.6,0.081,0
U009394,233,Standard,40.9,43.0,6,24,0.363,6,7,1,55.6,37.6,0.221,0
U005124,119,Standard,31.0,32.3,8,34,0.558,4,0,3,36.4,22.3,0.341,0
U000001,84,Standard,58.7,62.6,2,8,0.113,5,4,1,82.7,39.4,0.086,0
U001865,752,Standard,100.2,95.8,9,36,0.88,4,2,4,74.4,16.3,0.471,0
